,target_col,fold,task_name,num_epochs,patience,batch_size,inner_atom_dim,conv_depth,sup_dropout_rate,use_ssl,unsup_dropout_rate,w,edge_dropout_rate,num_extra_data,rampup_length,lr_init,lr_base,lr_exp_multiplier,file_name,output_file,auc_file,auc_file_per_epoch,param_optim_file,train_auc,val_auc,test_auc
0,0,1,lr-a1-1,100,30,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,1.1,-100.0,lr-a1,results/lr-a1.output,results/auc_file_lr-a1.csv,results/test_auc_per_epoch_lr-a1.csv,results/param_optim_lr-a1.csv,0.5115,0.521,0.5097
1,0,1,lr-a1-1,100,30,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,1.1,-10.0,lr-a1,results/lr-a1.output,results/auc_file_lr-a1.csv,results/test_auc_per_epoch_lr-a1.csv,results/param_optim_lr-a1.csv,0.6041,0.6441,0.6396
2,0,1,lr-a1-1,100,30,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,1.1,-1.0,lr-a1,results/lr-a1.output,results/auc_file_lr-a1.csv,results/test_auc_per_epoch_lr-a1.csv,results/param_optim_lr-a1.csv,0.638,0.6377,0.672
3,0,1,lr-a1-1,100,30,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,1.1,-0.1,lr-a1,results/lr-a1.output,results/auc_file_lr-a1.csv,results/test_auc_per_epoch_lr-a1.csv,results/param_optim_lr-a1.csv,0.7237,0.6754,0.7473
4,0,1,lr-a1-1,100,30,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,1.1,-0.01,lr-a1,results/lr-a1.output,results/auc_file_lr-a1.csv,results/test_auc_per_epoch_lr-a1.csv,results/param_optim_lr-a1.csv,0.6307,0.6411,0.6805
5,0,1,lr-a1-1,100,30,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,10.1,-100.0,lr-a1,results/lr-a1.output,results/auc_file_lr-a1.csv,results/test_auc_per_epoch_lr-a1.csv,results/param_optim_lr-a1.csv,0.4686,0.3969,0.4763
6,0,1,lr-a1-1,100,30,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,10.1,-10.0,lr-a1,results/lr-a1.output,results/auc_file_lr-a1.csv,results/test_auc_per_epoch_lr-a1.csv,results/param_optim_lr-a1.csv,0.4926,0.4372,0.445
7,0,1,lr-a1-1,100,30,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,10.1,-1.0,lr-a1,results/lr-a1.output,results/auc_file_lr-a1.csv,results/test_auc_per_epoch_lr-a1.csv,results/param_optim_lr-a1.csv,0.5216,0.4459,0.5176
8,0,1,lr-a1-1,100,30,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,10.1,-0.1,lr-a1,results/lr-a1.output,results/auc_file_lr-a1.csv,results/test_auc_per_epoch_lr-a1.csv,results/param_optim_lr-a1.csv,0.6293,0.653,0.6609
9,0,1,lr-a1-1,100,30,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,10.1,-0.01,lr-a1,results/lr-a1.output,results/auc_file_lr-a1.csv,results/test_auc_per_epoch_lr-a1.csv,results/param_optim_lr-a1.csv,0.685,0.6522,0.7199
10,0,1,lr-a1-1,100,30,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,100.1,-100.0,lr-a1,results/lr-a1.output,results/auc_file_lr-a1.csv,results/test_auc_per_epoch_lr-a1.csv,results/param_optim_lr-a1.csv,0.5682,0.5732,0.5842
11,0,1,lr-a1-1,100,30,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,100.1,-10.0,lr-a1,results/lr-a1.output,results/auc_file_lr-a1.csv,results/test_auc_per_epoch_lr-a1.csv,results/param_optim_lr-a1.csv,0.5014,0.3942,0.444
12,0,1,lr-a1-1,100,30,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,100.1,-1.0,lr-a1,results/lr-a1.output,results/auc_file_lr-a1.csv,results/test_auc_per_epoch_lr-a1.csv,results/param_optim_lr-a1.csv,0.4888,0.6026,0.5465
13,0,1,lr-a1-1,100,30,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,100.1,-0.1,lr-a1,results/lr-a1.output,results/auc_file_lr-a1.csv,results/test_auc_per_epoch_lr-a1.csv,results/param_optim_lr-a1.csv,0.6106,0.6147,0.6037
14,0,1,lr-a1-1,100,30,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,100.1,-0.01,lr-a1,results/lr-a1.output,results/auc_file_lr-a1.csv,results/test_auc_per_epoch_lr-a1.csv,results/param_optim_lr-a1.csv,0.6666,0.657,0.6937
15,0,1,lr-a1-1,100,30,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,1000.1,-100.0,lr-a1,results/lr-a1.output,results/auc_file_lr-a1.csv,results/test_auc_per_epoch_lr-a1.csv,results/param_optim_lr-a1.csv,0.5087,0.6227,0.5221
16,0,1,lr-a1-1,100,30,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,1000.1,-10.0,lr-a1,results/lr-a1.output,results/auc_file_lr-a1.csv,results/test_auc_per_epoch_lr-a1.csv,results/param_optim_lr-a1.csv,0.5518,0.438,0.5004
17,0,1,lr-a1-1,100,30,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,1000.1,-1.0,lr-a1,results/lr-a1.output,results/auc_file_lr-a1.csv,results/test_auc_per_epoch_lr-a1.csv,results/param_optim_lr-a1.csv,0.5712,0.579,0.5964
18,0,1,lr-a1-1,100,30,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,1000.1,-0.1,lr-a1,results/lr-a1.output,results/auc_file_lr-a1.csv,results/test_auc_per_epoch_lr-a1.csv,results/param_optim_lr-a1.csv,0.5504,0.6109,0.5919
19,0,1,lr-a1-1,100,30,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.0007,1000.1,-0.01,lr-a1,results/lr-a1.output,results/auc_file_lr-a1.csv,results/test_auc_per_epoch_lr-a1.csv,results/param_optim_lr-a1.csv,0.675,0.6595,0.6909
